"","state.abb","state.name","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"4318","IN","Indiana","18153",2021,"sullivan county",0,0,0,0,0,0,0,0,20820,4874,0.234135562280828,47606
"4319","GA","Georgia","13321",2021,"worth county",704151,0,0,46690,0,0,16108908,20735552,20783,6146,0.295708237105466,48943
"4320","MI","Michigan","26129",2021,"ogemaw county",16978571,8828392,612827,2255166,0,0,14470556,15117123,20769,0,0,45186
"4321","LA","Louisiana","22077",2021,"pointe coupee parish",15469389,8704,5548257,2137849,0,0,13442008,20926144,20757,6794,0.327295500529916,51988
"4322","AR","Arkansas","05029",2021,"conway county",2016100,1878816,0,2016100,0,0,16624804,17957465,20709,6340,0.306058411778904,47741
"4323","IA","Iowa","19105",2021,"jones county",7848430,4171831,242921,2955821,0,0,17078865,19194185,20646,5411,0.262084665310472,62810
"4324","WI","Wisconsin","55001",2021,"adams county",19887882,0,1110508,4059280,5443411,0,40422021,48740226,20646,0,0,53592
"4325","TX","Texas","48233",2021,"hutchinson county",4017278,492488,581482,2585842,0,0,16611929,17291652,20614,12848,0.623175049716254,56646
"4326","WA","Washington","53001",2021,"adams county",11758125,779636,9265682,0,9654881,0,34491870,37305066,20612,10865,0.527094551981759,57405
"4327","GA","Georgia","13199",2021,"meriwether county",8453429,0,0,3953239,0,0,21835478,23930701,20610,0,0,46799
"4328","MA","Massachusetts","25007",2021,"dukes county",16845929,1566515,9290192,1365431,0,0,13501685,15810227,20595,14064,0.682718446601942,79338
"4329","IA","Iowa","19019",2021,"buchanan county",13820479,3927426,605647,1482401,0,0,17728352,23259351,20565,6771,0.329248723559446,64503
"4330","WI","Wisconsin","55061",2021,"kewaunee county",14862693,0,1075103,3716817,3639564,0,28105601,32006137,20556,0,0,71861
"4331","TX","Texas","48089",2021,"colorado county",11515572,2259134,185170,4364475,0,0,19598103,21518124,20555,0,0,62004
"4332","VA","Virginia","51079",2021,"greene county",78978743,2263501,2234539,5334528,0,0,43477060,44800857,20554,0,0,76941
"4333","IA","Iowa","19087",2021,"henry county",15286411,4192266,281037,2241201,0,0,17925846,23264690,20488,9284,0.45327604726101,61112
"4334","IN","Indiana","18049",2021,"fulton county",0,0,0,0,0,0,0,0,20480,7333,0.358056640625,57400
"4335","IN","Indiana","18075",2021,"jay county",0,0,0,0,0,0,0,0,20478,6364,0.310772536380506,52315
"4336","OK","Oklahoma","40153",2021,"woodward county",0,0,0,0,0,0,11628709,15470924,20473,11458,0.559745969711773,56666
"4337","WV","West Virginia","54043",2021,"lincoln county",3631886,625350,113636,1968676,0,0,8491834,11028234,20459,0,0,41452
"4338","NC","North Carolina","37079",2021,"greene county",49508374,4075626,2258424,4318194,23014,0,29259502,32427548,20449,0,0,42884
"4339","WY","Wyoming","56041",2021,"uinta county",18110675,5592667,0,4557736,0,0,24720561,26214178,20446,11416,0.558239608801956,70162
"4340","UT","Utah","49007",2021,"carbon county",38643111,1151658,0,2293860,0,0,29229212,28380839,20418,13346,0.653831079757006,50503
"4341","VA","Virginia","51027",2021,"buchanan county",27423817,15872416,3103101,3709567,0,0,48582674,50149800,20348,0,0,38087
"4342","KY","Kentucky","21051",2021,"clay county",0,0,0,0,0,0,13285068,15157384,20339,0,0,30700
"4343","TX","Texas","48285",2021,"lavaca county",7636804,5095340,723031,675347,0,0,16876781,20144392,20337,3582,0.176132172886856,54421
"4344","NM","New Mexico","35027",2021,"lincoln county",43444669,10972342,4005758,1644022,0,0,27116995,32478019,20273,11042,0.544772805762494,50472
"4345","AR","Arkansas","05149",2021,"yell county",1085787,1543389,0,1085787,0,0,11562044,13409730,20259,3910,0.192962542565267,48526
"4346","KY","Kentucky","21017",2021,"bourbon county",0,0,0,0,0,0,12083370,14796926,20250,11269,0.556438870235038,58304
"4347","LA","Louisiana","22093",2021,"st james parish",34891375,27279,12588626,11003456,2327343,0,43589217,45424639,20194,10181,0.504209587955626,60466
"4348","KS","Kansas","20099",2021,"labette county",0,3755707,0,0,0,0,15754851,18351913,20188,9433,0.46735037653587,49185
"4349","TX","Texas","48489",2021,"willacy county",17736270,0,0,14137601,1942389,0,33811954,35292378,20163,12986,0.644019043840508,37087
"4350","GA","Georgia","13081",2021,"crisp county",18119688,7018926,0,4939103,0,0,28963828,31089890,20127,10931,0.543074324324324,41505
"4351","TX","Texas","48057",2021,"calhoun county",11429144,2830159,0,5745370,0,0,27133370,32368909,20105,12055,0.59957226698498,70662
"4352","GA","Georgia","13211",2021,"morgan county",13086341,1914149,0,4318762,0,7656024,28229651,39165172,20096,4709,0.234313579141165,67187
"4353","TN","Tennessee","47041",2021,"dekalb county",10587058,0,182485,2210473,0,0,22248832,28007287,20078,4825,0.240288844621514,45612
"4354","AR","Arkansas","05057",2021,"hempstead county",2351344,0,0,0,0,0,15302629,20336223,20062,8855,0.441315723897334,41281
"4355","IA","Iowa","19191",2021,"winneshiek county",8628715,5193496,252657,1744457,0,0,25164563,28401388,20061,7993,0.39825610363727,70482
"4356","MN","Minnesota","27091",2021,"martin county",32298229,5677685,1410264,2083680,0,0,30485290,37828697,20024,8387,0.418826466916355,57521
"4357","GA","Georgia","13303",2021,"washington county",17207922,3780985,3417857,2178157,0,0,20998566,25207156,19992,7097,0.355063037822694,46051
"4358","TX","Texas","48337",2021,"montague county",1987535,127750,0,0,0,0,16231288,21374501,19965,5419,0.271424993739043,54988
"4359","WI","Wisconsin","55119",2021,"taylor county",21935795,0,2357476,4252234,3887225,0,28850009,29782688,19915,4114,0.206598704363983,59473
"4360","TN","Tennessee","47159",2021,"smith county",23011122,0,248923,737332,1156877,0,19974155,26794182,19914,0,0,56567
"4361","IN","Indiana","18117",2021,"orange county",0,0,0,0,0,0,0,0,19872,0,0,52910
"4362","TX","Texas","48123",2021,"dewitt county",4861159,0,472796,2063755,688300,0,19909100,35904977,19822,9635,0.486027037933818,54279
"4363","TN","Tennessee","47173",2021,"union county",7208698,0,93811,2221654,1295260,0,13344738,16534850,19802,0,0,51102
"4364","TX","Texas","48457",2021,"tyler county",5307001,0,2003674,1476591,1471635,0,15449003,15536195,19799,0,0,46955
"4365","CA","California","06063",2021,"plumas county",88982948,59492933,2084699,7712254,0,0,65361106,75929240,19796,0,0,58154
"4366","LA","Louisiana","22041",2021,"franklin parish",6076151,3773,1962411,3084317,345680,0,9466717,11377720,19774,5142,0.260038434307677,38439
"4367","IL","Illinois","17041",2021,"douglas county",1695024,0,0,64011,0,0,10876891,29156032,19734,4942,0.250354609929078,65447
"4368","GA","Georgia","13229",2021,"pierce county",3093993,0,0,1983259,0,0,11582910,17286848,19716,253,0.0128322174883343,51688
"4369","MT","Montana","30053",2021,"lincoln county",18112387,9408471,3058564,3409762,0,0,19355910,18607964,19678,4341,0.220612898307669,48156
"4370","FL","Florida","12059",2021,"holmes county",13507063,4184262,518480,6277645,0,0,22831484,25620882,19657,0,0,44139
"4371","TX","Texas","48177",2021,"gonzales county",8858841,3825767,1084099,2822979,0,0,15701143,19293675,19657,6953,0.353788225716176,48164
"4372","TX","Texas","48253",2021,"jones county",39744334,1474862,0,2156283,0,0,37911417,46844970,19653,0,0,52288
"4373","UT","Utah","49013",2021,"duchesne county",23752424,962565,0,5570859,0,0,41104824,45155456,19603,6261,0.319503980404164,63327
"4374","KY","Kentucky","21213",2021,"simpson county",0,0,0,0,0,0,23415123,26972226,19595,11638,0.593957333877718,58531
"4375","WY","Wyoming","56023",2021,"lincoln county",18060838,5736951,0,3035887,0,0,23567697,27250549,19582,0,0,75872
"4376","KY","Kentucky","21155",2021,"marion county",0,0,0,0,0,0,14777040,17736131,19577,6209,0.317093100454522,51523
"4377","KY","Kentucky","21231",2021,"wayne county",0,0,0,0,0,0,14282371,16753101,19559,6681,0.341651751470212,38651
"4378","IA","Iowa","19065",2021,"fayette county",10255780,4462945,376313,375644,0,0,23211285,28732917,19511,5871,0.300938028602184,56366
"4379","OK","Oklahoma","40001",2021,"adair county",0,0,0,0,0,0,10393950,13564483,19494,0,0,43371
"4380","WI","Wisconsin","55067",2021,"langlade county",11937979,0,1846917,5575939,3596115,0,28918972,32536097,19491,8071,0.414088553691447,57229
"4381","IA","Iowa","19097",2021,"jackson county",7187406,3641108,2453946,656079,0,0,16735010,18621313,19485,6098,0.312958686168848,61307
"4382","CO","Colorado","08015",2021,"chaffee county",19620590,0,0,2597099,0,0,39005759,45672379,19473,10991,0.564335592524132,65987
"4383","TX","Texas","48161",2021,"freestone county",10240432,3709537,3851844,2525348,0,0,12238261,12915864,19445,0,0,48397
"4384","KY","Kentucky","21215",2021,"spencer county",0,0,0,0,0,0,8688173,10913600,19433,0,0,91160
"4385","MO","Missouri","29015",2021,"benton county",0,0,0,0,0,0,10469493,13873847,19395,0,0,51574
"4386","KS","Kansas","20021",2021,"cherokee county",0,4537265,0,0,0,0,13833829,18679270,19357,0,0,51353
"4387","NC","North Carolina","37149",2021,"polk county",27258178,5081933,0,3989482,51586,0,32396742,36046282,19330,1659,0.0858340231788079,58064
"4388","AL","Alabama","01091",2021,"marengo county",32569686,4262454,0,3707362,0,0,12179373,13794975,19324,6227,0.322258448481085,42048
"4389","KY","Kentucky","21099",2021,"hart county",0,0,0,0,0,0,11520972,12034849,19281,2252,0.116756532559104,50074
"4390","AR","Arkansas","05113",2021,"polk county",0,0,0,0,0,0,0,0,19223,5534,0.287914260444306,43166
"4391","MD","Maryland","24029",2021,"kent county",58899530,13504652,18918747,3080764,0,0,61142965,63368097,19195,5831,0.303729555161996,66183
"4392","ID","Idaho","16045",2021,"gem county",1990269,0,266096,1107951,103856,0,12855437,17300613,19126,10173,0.531977200230089,58562
"4393","WV","West Virginia","54047",2021,"mcdowell county",3030575,1385245,441874,1203456,0,0,4394856,9820141,19118,0,0,28720
"4394","AR","Arkansas","05003",2021,"ashley county",1326101,1534534,0,1326101,0,0,12548699,14486756,19064,7184,0.376875459028434,44030
"4395","AL","Alabama","01013",2021,"butler county",0,0,0,0,0,0,0,69069724,19055,5823,0.305653246548738,39442
"4396","CA","California","06027",2021,"inyo county",159923140,75892144,51568124,7255038,0,0,90917137,105071746,19025,11013,0.579143878838873,62381
"4397","WI","Wisconsin","55047",2021,"green lake county",19601748,0,1725208,4396026,4386549,0,30640549,34315167,19023,5202,0.2735303396782,59732
"4398","TN","Tennessee","47085",2021,"humphreys county",1529470,0,247783,213209,1769253,0,15278163,19290438,18992,0,0,55298
"4399","MN","Minnesota","27161",2021,"waseca county",17226678,4195128,1518258,3550258,32708,0,25341409,51492389,18966,9211,0.485607338675664,69110
"4400","GA","Georgia","13133",2021,"greene county",16380575,2084311,367255,5353914,0,0,33988747,37823833,18907,0,0,65261
"4401","GA","Georgia","13231",2021,"pike county",5486839,0,0,2693613,0,0,13743646,17652482,18881,53,0.00280586584784795,75668
"4402","MN","Minnesota","27055",2021,"houston county",24627260,4634112,518391,3052427,81877,0,25810380,29571435,18849,5461,0.289815846733535,70325
"4403","OH","Ohio","39125",2021,"paulding county",0,7487428,0,0,0,865082,20516646,22283929,18803,0,0,60274
"4404","CO","Colorado","08089",2021,"otero county",2650294,0,0,883255,0,0,21067417,22306413,18692,7792,0.416907437132156,45658
"4405","KY","Kentucky","21097",2021,"harrison county",0,0,0,0,0,0,10105383,13222699,18692,6393,0.342017975604537,58535
"4406","LA","Louisiana","22029",2021,"concordia parish",5486874,0,0,325652,0,0,5383972,8960323,18681,12308,0.658639696045379,36821
"4407","IL","Illinois","17033",2021,"crawford county",732082,0,0,24149,0,0,13324422,18160666,18672,6134,0.32839017078002,59128
"4408","IA","Iowa","19157",2021,"poweshiek county",15040345,2815907,1370670,583367,0,0,14159311,19338771,18658,9486,0.508305647840532,60542
"4409","NC","North Carolina","37185",2021,"warren county",29356841,6129158,433249,3866013,32092,0,38269200,41595116,18642,0,0,44794
"4410","TX","Texas","48117",2021,"deaf smith county",0,0,0,0,0,0,32618289,18545576,18585,15520,0.835171931335091,50967
"4411","AR","Arkansas","05121",2021,"randolph county",5497435,1108548,0,772656,0,0,9405500,11840410,18571,7164,0.385762748371116,43484
"4412","SC","South Carolina","45049",2021,"hampton county",34498273,17341891,9568626,1684998,0,0,23274761,22374665,18561,0,0,41281
"4413","GA","Georgia","13171",2021,"lamar county",6711424,938622,0,1707573,0,0,15127038,17192085,18500,6825,0.368918918918919,55933
"4414","IA","Iowa","19031",2021,"cedar county",18006711,4349136,756169,2541065,0,0,19014228,24424355,18497,0,0,75894
"4415","TN","Tennessee","47049",2021,"fentress county",14222658,708781,150066,1865351,0,0,16493977,18683692,18489,0,0,41469
"4416","MO","Missouri","29186",2021,"ste genevieve county",0,0,0,0,0,0,0,0,18479,4988,0.269928026408355,63729
"4417","VA","Virginia","51193",2021,"westmoreland county",88056433,4314908,992886,8360730,0,0,38526103,43369567,18477,3975,0.215132326676408,59959
"4418","NC","North Carolina","37199",2021,"yancey county",26245295,4206237,4309652,3203550,0,0,27784383,30243620,18470,0,0,46299
"4419","KS","Kansas","20041",2021,"dickinson county",0,5416633,0,0,0,0,30666740,30770688,18397,6605,0.358928377350288,60693
"4420","TX","Texas","48163",2021,"frio county",2664101,1295776,394768,841637,0,0,18141755,17746764,18392,9063,0.49295621430514,47833
"4421","KS","Kansas","20087",2021,"jefferson county",0,7190439,0,0,0,0,26478237,29081417,18359,160,0.00871080139372822,73702
"4422","MS","Mississippi","28031",2021,"covington county",21198034,8967291,0,3011886,0,0,15843654,20538936,18339,0,0,43796
"4423","MS","Mississippi","28131",2021,"stone county",16199363,11714381,0,1845138,0,0,18543036,19374718,18336,0,0,51353
"4424","MO","Missouri","29229",2021,"wright county",0,0,0,0,0,0,8884721,9310262,18187,4068,0.223663954255553,41748
"4425","GA","Georgia","13019",2021,"berrien county",4630144,0,0,487691,0,0,14438826,16890939,18166,4844,0.266740088105727,46404
"4426","PA","Pennsylvania","42093",2021,"montour county",4079261,0,0,0,686590,0,10031221,13953620,18145,8291,0.45715703573004,68053
"4427","MO","Missouri","29003",2021,"andrew county",6213088,0,0,0,0,0,10598091,12945642,18128,7179,0.39586435070306,63665
"4428","WI","Wisconsin","55113",2021,"sawyer county",10879980,0,1783230,5075250,4208595,0,28133936,32583728,18080,0,0,51748
"4429","GA","Georgia","13011",2021,"banks county",3020154,165378,0,792332,0,0,24703511,32679793,18037,797,0.0441918491821458,60485
"4430","VA","Virginia","51175",2021,"southampton county",81070123,6980690,616742,1064415,0,0,42702832,43717983,18001,316,0.0175594576572572,57965
"4431","KY","Kentucky","21207",2021,"russell county",0,0,0,0,0,0,12061200,14414347,17990,0,0,40454
"4432","MI","Michigan","26019",2021,"benzie county",9773004,7255875,0,2283344,0,0,14433960,15449366,17973,2603,0.144852531997774,67924
"4433","FL","Florida","12079",2021,"madison county",14181103,5577198,0,3699733,0,0,28120516,29823290,17970,0,0,43444
"4434","AR","Arkansas","05053",2021,"grant county",542542,1184848,0,542542,0,0,9819439,12638050,17966,4710,0.262278650183762,67088
"4435","TN","Tennessee","47091",2021,"johnson county",10769217,2105,625168,2299591,1045826,0,11672216,13572286,17950,0,0,42230
"4436","NC","North Carolina","37015",2021,"bertie county",63344069,5157159,22335760,1719012,20150,0,32105872,34733402,17934,0,0,41280
"4437","MI","Michigan","26079",2021,"kalkaska county",11252096,6911014,756149,3379708,0,0,12312797,13450920,17928,0,0,57920
"4438","TN","Tennessee","47171",2021,"unicoi county",21875460,0,0,2115025,1285117,0,12037162,15645807,17924,8705,0.485553324408746,44971
"4439","NY","New York","36097",2021,"schuyler county",52727992,50949,33508334,7003969,0,0,43792489,50635763,17894,0,0,57706
"4440","TX","Texas","48503",2021,"young county",6590487,295494,72452,2302674,0,0,10860264,12593026,17867,8585,0.480494766888677,53715
"4441","TN","Tennessee","47075",2021,"haywood county",18951126,0,0,2141459,1331725,0,17970772,21780544,17862,9621,0.538569189431258,42634
"4442","FL","Florida","12041",2021,"gilchrist county",10725082,5248614,167883,2859566,0,0,19879281,23548054,17862,0,0,52168
"4443","NC","North Carolina","37011",2021,"avery county",26231387,5383284,5814786,2395530,80174,0,36254438,42747431,17812,0,0,48470
"4444","VA","Virginia","51101",2021,"king william county",31892270,1698470,573608,3161093,0,0,39060001,38175616,17811,0,0,79378
"4445","WA","Washington","53055",2021,"san juan county",0,1182179,11796426,0,0,0,60715852,83103865,17789,3542,0.199123004272543,71678
"4446","TX","Texas","48133",2021,"eastland county",5454121,2001809,546956,2467931,0,0,13505172,12982507,17733,0,0,47526
"4447","IA","Iowa","19059",2021,"dickinson county",21854222,3715824,224435,2848743,0,0,17187661,25507271,17704,12956,0.731853358187878,67949
"4448","TX","Texas","48051",2021,"burleson county",10004694,597171,2742898,2682164,0,0,15084861,19889109,17642,0,0,57469
"4449","IL","Illinois","17067",2021,"hancock county",1445554,0,0,1311308,1949225,0,12257289,15885351,17621,2814,0.159704880817253,56700
"4450","NE","Nebraska","31159",2021,"seward county",0,0,0,0,0,0,19179750,23234367,17608,7473,0.424385257538759,75305
"4451","VA","Virginia","51141",2021,"patrick county",45005047,6041253,1032168,3072534,0,0,25575840,29348865,17604,0,0,46963
"4452","MO","Missouri","29163",2021,"pike county",0,0,0,0,0,0,0,0,17590,0,0,51699
